3.325999832153320312e+01,1.318999958038330078e+01,2.145000076293945312e+01,2.145000076293945312e+01,2.617000007629394531e+01,8.940000152587890625e+01
3.263999938964843750e+01,1.255000019073486328e+01,2.104000091552734375e+01,2.098999977111816406e+01,2.579999923706054688e+01,8.923999786376953125e+01
3.306000137329101562e+01,1.265999984741210938e+01,2.105999946594238281e+01,2.129999923706054688e+01,2.622999954223632812e+01,8.940000152587890625e+01
3.456999969482421875e+01,1.306999969482421875e+01,2.168000030517578125e+01,2.210000038146972656e+01,2.707999992370605469e+01,9.090000152587890625e+01
3.504999923706054688e+01,1.342000007629394531e+01,2.195999908447265625e+01,2.220999908447265625e+01,2.690999984741210938e+01,9.233999633789062500e+01
3.470999908447265625e+01,1.292000007629394531e+01,2.202000045776367188e+01,2.287999916076660156e+01,2.709000015258789062e+01,9.244000244140625000e+01
3.529999923706054688e+01,1.318999958038330078e+01,2.237000083923339844e+01,2.264999961853027344e+01,2.725000000000000000e+01,9.358000183105468750e+01
3.579999923706054688e+01,1.332999992370605469e+01,2.293000030517578125e+01,2.240999984741210938e+01,2.760000038146972656e+01,9.325000000000000000e+01
3.556999969482421875e+01,1.306000041961669922e+01,2.288999938964843750e+01,2.203000068664550781e+01,2.775000000000000000e+01,9.373999786376953125e+01
3.565000152587890625e+01,1.310999965667724609e+01,2.262999916076660156e+01,2.150000000000000000e+01,2.769000053405761719e+01,9.381999969482421875e+01
3.561000061035156250e+01,1.281999969482421875e+01,2.219000053405761719e+01,2.137000083923339844e+01,2.700000000000000000e+01,9.225000000000000000e+01
3.770000076293945312e+01,1.290999984741210938e+01,2.263999938964843750e+01,2.167000007629394531e+01,2.889999961853027344e+01,9.212999725341796875e+01
3.824000167846679688e+01,1.305000019073486328e+01,2.276000022888183594e+01,2.155999946594238281e+01,2.853000068664550781e+01,9.333999633789062500e+01
3.911000061035156250e+01,1.310999965667724609e+01,2.263999938964843750e+01,2.170000076293945312e+01,2.950000000000000000e+01,9.373999786376953125e+01
4.006999969482421875e+01,1.285999965667724609e+01,2.234000015258789062e+01,2.160000038146972656e+01,2.982999992370605469e+01,9.398999786376953125e+01
3.977000045776367188e+01,1.244999980926513672e+01,2.181999969482421875e+01,2.178000068664550781e+01,3.052000045776367188e+01,9.430000305175781250e+01
3.956999969482421875e+01,1.259000015258789062e+01,2.178000068664550781e+01,2.210000038146972656e+01,3.029000091552734375e+01,9.530000305175781250e+01
4.065000152587890625e+01,1.260999965667724609e+01,2.192000007629394531e+01,2.206999969482421875e+01,3.042000007629394531e+01,9.619999694824218750e+01
4.063000106811523438e+01,1.257999992370605469e+01,2.182999992370605469e+01,2.192000007629394531e+01,2.956999969482421875e+01,9.800000000000000000e+01
4.018000030517578125e+01,1.231999969482421875e+01,2.128000068664550781e+01,2.143000030517578125e+01,2.889999961853027344e+01,9.531999969482421875e+01
4.081000137329101562e+01,1.235000038146972656e+01,2.129999923706054688e+01,2.090999984741210938e+01,2.898999977111816406e+01,9.498000335693359375e+01
4.070000076293945312e+01,1.261999988555908203e+01,2.154999923706054688e+01,2.007999992370605469e+01,2.945999908447265625e+01,9.451000213623046875e+01
4.020999908447265625e+01,1.246000003814697266e+01,2.136000061035156250e+01,2.011000061035156250e+01,2.887999916076660156e+01,9.345999908447265625e+01
3.945000076293945312e+01,1.252000045776367188e+01,2.140999984741210938e+01,1.985000038146972656e+01,2.751000022888183594e+01,8.913999938964843750e+01
3.920000076293945312e+01,1.225000000000000000e+01,2.136000061035156250e+01,1.969000053405761719e+01,2.784000015258789062e+01,8.894999694824218750e+01
3.941999816894531250e+01,1.227000045776367188e+01,2.154000091552734375e+01,1.912000083923339844e+01,2.885000038146972656e+01,8.783999633789062500e+01
3.888000106811523438e+01,1.218999958038330078e+01,2.122999954223632812e+01,1.879000091552734375e+01,2.870000076293945312e+01,8.841999816894531250e+01
3.979999923706054688e+01,1.263000011444091797e+01,2.262000083923339844e+01,1.881999969482421875e+01,2.928000068664550781e+01,8.872000122070312500e+01
3.959000015258789062e+01,1.234000015258789062e+01,2.210000038146972656e+01,1.860000038146972656e+01,2.928000068664550781e+01,8.838999938964843750e+01
4.036999893188476562e+01,1.159000015258789062e+01,2.195999908447265625e+01,1.884000015258789062e+01,3.007999992370605469e+01,8.680000305175781250e+01
4.059999847412109375e+01,1.193000030517578125e+01,2.270000076293945312e+01,1.938999938964843750e+01,3.022999954223632812e+01,8.670999908447265625e+01
4.154999923706054688e+01,1.189999961853027344e+01,2.243000030517578125e+01,1.918000030517578125e+01,3.004999923706054688e+01,8.709999847412109375e+01
4.193000030517578125e+01,1.213000011444091797e+01,2.267000007629394531e+01,1.964999961853027344e+01,3.018000030517578125e+01,8.900000000000000000e+01
4.240000152587890625e+01,1.222000026702880859e+01,2.282999992370605469e+01,1.901000022888183594e+01,3.014999961853027344e+01,8.919000244140625000e+01
4.281999969482421875e+01,1.221000003814697266e+01,2.289999961853027344e+01,1.871999931335449219e+01,2.969000053405761719e+01,8.802999877929687500e+01
4.175999832153320312e+01,1.202000045776367188e+01,2.242000007629394531e+01,1.790999984741210938e+01,2.895000076293945312e+01,8.736000061035156250e+01
4.209999847412109375e+01,1.203999996185302734e+01,2.251000022888183594e+01,1.889999961853027344e+01,3.003000068664550781e+01,8.694999694824218750e+01
4.047999954223632812e+01,1.178999996185302734e+01,2.189999961853027344e+01,1.880999946594238281e+01,2.957999992370605469e+01,8.504000091552734375e+01
3.993000030517578125e+01,1.177999973297119141e+01,2.164999961853027344e+01,1.875000000000000000e+01,3.006999969482421875e+01,8.504000091552734375e+01
4.029999923706054688e+01,1.164000034332275391e+01,2.171999931335449219e+01,1.919000053405761719e+01,2.875000000000000000e+01,8.531999969482421875e+01
3.900000000000000000e+01,1.161999988555908203e+01,2.145999908447265625e+01,1.920000076293945312e+01,2.875000000000000000e+01,8.919999694824218750e+01
3.743000030517578125e+01,1.142000007629394531e+01,2.094000053405761719e+01,1.935000038146972656e+01,2.795999908447265625e+01,8.900000000000000000e+01
3.784999847412109375e+01,1.138000011444091797e+01,2.094000053405761719e+01,1.965999984741210938e+01,2.897999954223632812e+01,8.930000305175781250e+01
3.870999908447265625e+01,1.172000026702880859e+01,2.110000038146972656e+01,2.002000045776367188e+01,2.940999984741210938e+01,8.615000152587890625e+01
3.959999847412109375e+01,1.189000034332275391e+01,2.131999969482421875e+01,1.960000038146972656e+01,2.852000045776367188e+01,8.533000183105468750e+01
4.000000000000000000e+01,1.219999980926513672e+01,2.160000038146972656e+01,1.986000061035156250e+01,2.895999908447265625e+01,8.611000061035156250e+01
3.913000106811523438e+01,1.214000034332275391e+01,2.131999969482421875e+01,1.962999916076660156e+01,2.860000038146972656e+01,8.498000335693359375e+01
3.838999938964843750e+01,1.181999969482421875e+01,2.082999992370605469e+01,1.911000061035156250e+01,2.839999961853027344e+01,8.469999694824218750e+01
3.815000152587890625e+01,1.172000026702880859e+01,2.055999946594238281e+01,1.879000091552734375e+01,2.750000000000000000e+01,8.505000305175781250e+01
3.750999832153320312e+01,1.164000034332275391e+01,2.050000000000000000e+01,1.901000022888183594e+01,2.701000022888183594e+01,8.398000335693359375e+01
3.754999923706054688e+01,1.185999965667724609e+01,2.053000068664550781e+01,1.925000000000000000e+01,2.635000038146972656e+01,8.144999694824218750e+01
3.795000076293945312e+01,1.203999996185302734e+01,2.057999992370605469e+01,1.997999954223632812e+01,2.625000000000000000e+01,8.175000000000000000e+01
3.729999923706054688e+01,1.165999984741210938e+01,2.012999916076660156e+01,2.048999977111816406e+01,2.636000061035156250e+01,8.273000335693359375e+01
3.709000015258789062e+01,1.161999988555908203e+01,2.011000061035156250e+01,1.900000000000000000e+01,2.573999977111816406e+01,8.341000366210937500e+01
3.752999877929687500e+01,1.157999992370605469e+01,2.037999916076660156e+01,1.913999938964843750e+01,2.630999946594238281e+01,8.270999908447265625e+01
3.761999893188476562e+01,1.148999977111816406e+01,2.031999969482421875e+01,1.852000045776367188e+01,2.607999992370605469e+01,8.168000030517578125e+01
3.720999908447265625e+01,1.123999977111816406e+01,1.981999969482421875e+01,1.822999954223632812e+01,2.556999969482421875e+01,7.958000183105468750e+01
3.759000015258789062e+01,1.139999961853027344e+01,1.986000061035156250e+01,1.811000061035156250e+01,2.565999984741210938e+01,7.866999816894531250e+01
3.761000061035156250e+01,1.155000019073486328e+01,2.011000061035156250e+01,1.828000068664550781e+01,2.604999923706054688e+01,7.854000091552734375e+01
3.786999893188476562e+01,1.148999977111816406e+01,2.025000000000000000e+01,1.790999984741210938e+01,2.650000000000000000e+01,7.937000274658203125e+01
3.831000137329101562e+01,1.161999988555908203e+01,2.036000061035156250e+01,1.795000076293945312e+01,2.678000068664550781e+01,8.051000213623046875e+01
3.900999832153320312e+01,1.193000030517578125e+01,2.095000076293945312e+01,1.820999908447265625e+01,2.707999992370605469e+01,8.181999969482421875e+01
3.911000061035156250e+01,1.185000038146972656e+01,2.105999946594238281e+01,1.785000038146972656e+01,2.648999977111816406e+01,8.029000091552734375e+01
3.865000152587890625e+01,1.157999992370605469e+01,2.040999984741210938e+01,1.729999923706054688e+01,2.775000000000000000e+01,8.030999755859375000e+01
3.929000091552734375e+01,1.173999977111816406e+01,2.085000038146972656e+01,1.745000076293945312e+01,2.736000061035156250e+01,7.804000091552734375e+01
3.915000152587890625e+01,1.176000022888183594e+01,2.079999923706054688e+01,1.721999931335449219e+01,2.739999961853027344e+01,7.688999938964843750e+01
3.902000045776367188e+01,1.164999961853027344e+01,2.075000000000000000e+01,1.679000091552734375e+01,2.707999992370605469e+01,7.675000000000000000e+01
