1.614999961853027344e+01,2.528800392150878906e+01,3.700000000000000000e+01,2.405999946594238281e+01,4.391283035278320312e+01,5.109000015258789062e+01
1.632999992370605469e+01,2.553218078613281250e+01,3.761000061035156250e+01,2.464999961853027344e+01,4.536251068115234375e+01,4.900000000000000000e+01
1.654999923706054688e+01,2.533182907104492188e+01,3.697999954223632812e+01,2.471999931335449219e+01,4.531450653076171875e+01,5.218999862670898438e+01
1.647999954223632812e+01,2.563235664367675781e+01,3.704999923706054688e+01,2.511000061035156250e+01,4.607294845581054688e+01,5.190999984741210938e+01
1.614999961853027344e+01,2.578887939453125000e+01,3.752000045776367188e+01,2.495999908447265625e+01,4.450806427001953125e+01,5.240999984741210938e+01
1.637999916076660156e+01,2.623340797424316406e+01,3.809000015258789062e+01,2.547999954223632812e+01,4.512249755859375000e+01,5.368999862670898438e+01
1.685000038146972656e+01,2.615201568603515625e+01,3.783000183105468750e+01,2.526000022888183594e+01,4.559292221069335938e+01,5.309999847412109375e+01
1.729000091552734375e+01,2.598296928405761719e+01,3.759999847412109375e+01,2.498999977111816406e+01,4.549691772460937500e+01,5.238000106811523438e+01
1.754000091552734375e+01,2.628975677490234375e+01,3.788000106811523438e+01,2.485000038146972656e+01,4.643777084350585938e+01,5.259999847412109375e+01
1.770000076293945312e+01,2.623966979980468750e+01,3.729000091552734375e+01,2.482999992370605469e+01,4.512249755859375000e+01,5.234999847412109375e+01
1.779999923706054688e+01,2.636488723754882812e+01,3.718000030517578125e+01,2.481999969482421875e+01,4.483448028564453125e+01,5.265000152587890625e+01
1.785000038146972656e+01,2.645254135131835938e+01,3.718000030517578125e+01,2.515999984741210938e+01,4.540091323852539062e+01,5.422999954223632812e+01
1.800000000000000000e+01,2.672176361083984375e+01,3.765999984741210938e+01,2.539999961853027344e+01,4.649537277221679688e+01,5.475999832153320312e+01
1.800000000000000000e+01,2.641497611999511719e+01,3.734999847412109375e+01,2.553000068664550781e+01,4.641856765747070312e+01,5.527999877929687500e+01
1.754000091552734375e+01,2.629601860046386719e+01,3.729000091552734375e+01,2.512999916076660156e+01,4.632256317138671875e+01,5.508000183105468750e+01
1.718000030517578125e+01,2.674680519104003906e+01,3.754000091552734375e+01,2.543000030517578125e+01,4.781064605712890625e+01,5.565000152587890625e+01
1.715999984741210938e+01,2.701602745056152344e+01,3.749000167846679688e+01,2.554000091552734375e+01,4.758983230590820312e+01,5.615000152587890625e+01
1.795000076293945312e+01,2.723516082763671875e+01,3.815999984741210938e+01,2.477000045776367188e+01,4.771464157104492188e+01,4.236000061035156250e+01
1.787000083923339844e+01,2.688454627990722656e+01,3.788000106811523438e+01,2.537000083923339844e+01,4.704260253906250000e+01,4.274000167846679688e+01
1.796999931335449219e+01,2.682193756103515625e+01,3.811999893188476562e+01,2.562000083923339844e+01,4.598654556274414062e+01,4.659999847412109375e+01
1.751000022888183594e+01,2.833708953857421875e+01,3.877999877929687500e+01,2.557999992370605469e+01,4.614975357055664062e+01,4.550000000000000000e+01
1.811000061035156250e+01,2.798647689819335938e+01,3.881000137329101562e+01,2.579999923706054688e+01,4.680258941650390625e+01,4.625000000000000000e+01
1.845000076293945312e+01,2.859378814697265625e+01,3.968999862670898438e+01,2.603000068664550781e+01,4.832907485961914062e+01,4.468000030517578125e+01
1.863999938964843750e+01,2.860631179809570312e+01,3.800000000000000000e+01,2.607999992370605469e+01,4.782024765014648438e+01,4.452000045776367188e+01
1.809000015258789062e+01,2.726020431518554688e+01,3.640000152587890625e+01,2.548999977111816406e+01,4.582333755493164062e+01,4.245999908447265625e+01
1.875000000000000000e+01,2.767342758178710938e+01,3.652999877929687500e+01,2.509000015258789062e+01,4.590974044799804688e+01,4.159000015258789062e+01
1.821999931335449219e+01,2.796769332885742188e+01,3.731000137329101562e+01,2.512999916076660156e+01,4.704260253906250000e+01,4.315999984741210938e+01
1.870999908447265625e+01,2.780490875244140625e+01,3.688999938964843750e+01,2.484000015258789062e+01,4.638976669311523438e+01,4.202000045776367188e+01
1.867000007629394531e+01,2.836213302612304688e+01,3.777000045776367188e+01,2.571999931335449219e+01,4.695619964599609375e+01,4.429999923706054688e+01
1.838999938964843750e+01,2.792386627197265625e+01,3.690999984741210938e+01,2.604999923706054688e+01,4.623616027832031250e+01,4.549000167846679688e+01
1.859000015258789062e+01,2.898822975158691406e+01,3.788999938964843750e+01,2.695000076293945312e+01,4.747462844848632812e+01,4.565999984741210938e+01
1.848999977111816406e+01,2.880039978027343750e+01,3.750000000000000000e+01,2.684000015258789062e+01,4.723461532592773438e+01,4.588000106811523438e+01
1.819000053405761719e+01,2.814299964904785156e+01,3.690000152587890625e+01,2.676000022888183594e+01,4.645697021484375000e+01,4.525000000000000000e+01
1.831999969482421875e+01,2.838091659545898438e+01,3.775000000000000000e+01,2.737999916076660156e+01,4.790665054321289062e+01,4.549000167846679688e+01
1.814999961853027344e+01,2.791134452819824219e+01,3.727000045776367188e+01,2.704000091552734375e+01,4.693699645996093750e+01,4.579999923706054688e+01
1.831999969482421875e+01,2.815552139282226562e+01,3.795000076293945312e+01,2.739999961853027344e+01,4.653377532958984375e+01,4.538000106811523438e+01
1.831999969482421875e+01,2.792386627197265625e+01,3.665999984741210938e+01,2.712999916076660156e+01,4.632256317138671875e+01,4.699000167846679688e+01
1.838999938964843750e+01,2.764212226867675781e+01,3.609999847412109375e+01,2.670000076293945312e+01,4.577533340454101562e+01,4.711999893188476562e+01
1.848999977111816406e+01,2.813673973083496094e+01,3.622999954223632812e+01,2.657999992370605469e+01,4.567932891845703125e+01,4.720000076293945312e+01
1.836000061035156250e+01,2.782369041442871094e+01,3.590999984741210938e+01,2.707999992370605469e+01,4.504569244384765625e+01,4.683000183105468750e+01
1.722999954223632812e+01,2.709115982055664062e+01,3.522999954223632812e+01,2.705999946594238281e+01,4.337520217895507812e+01,4.709999847412109375e+01
1.676000022888183594e+01,2.664036941528320312e+01,3.484000015258789062e+01,2.670000076293945312e+01,4.278956985473632812e+01,4.674000167846679688e+01
1.637000083923339844e+01,2.642749786376953125e+01,3.484999847412109375e+01,2.676000022888183594e+01,4.195432281494140625e+01,4.804999923706054688e+01
1.669000053405761719e+01,2.661532592773437500e+01,3.533000183105468750e+01,2.677000045776367188e+01,4.243434906005859375e+01,4.886000061035156250e+01
1.659000015258789062e+01,2.698472213745117188e+01,3.575000000000000000e+01,2.667000007629394531e+01,4.262635803222656250e+01,4.884999847412109375e+01
1.711000061035156250e+01,2.808039093017578125e+01,3.691999816894531250e+01,2.775000000000000000e+01,4.394163131713867188e+01,4.988000106811523438e+01
1.700000000000000000e+01,2.816178321838378906e+01,3.700000000000000000e+01,2.750000000000000000e+01,4.409524154663085938e+01,4.997000122070312500e+01
1.689999961853027344e+01,2.843100357055664062e+01,3.740000152587890625e+01,2.810000038146972656e+01,4.519930267333984375e+01,5.070000076293945312e+01
1.665999984741210938e+01,2.849361228942871094e+01,3.681000137329101562e+01,2.819000053405761719e+01,4.491128540039062500e+01,5.070999908447265625e+01
1.676000022888183594e+01,2.861257171630859375e+01,3.679999923706054688e+01,2.825000000000000000e+01,4.463286972045898438e+01,5.054999923706054688e+01
1.730999946594238281e+01,2.876283454895019531e+01,3.686000061035156250e+01,2.873999977111816406e+01,4.478647994995117188e+01,5.045999908447265625e+01
1.719000053405761719e+01,2.814299964904785156e+01,3.600000000000000000e+01,2.920000076293945312e+01,4.470007324218750000e+01,5.190000152587890625e+01
1.700000000000000000e+01,2.737916374206542969e+01,3.518999862670898438e+01,2.896999931335449219e+01,4.416244506835937500e+01,5.056000137329101562e+01
1.697999954223632812e+01,2.677811050415039062e+01,3.456999969482421875e+01,2.855999946594238281e+01,4.277996826171875000e+01,5.088999938964843750e+01
1.671999931335449219e+01,2.583270645141601562e+01,3.354999923706054688e+01,2.700000000000000000e+01,4.153189849853515625e+01,5.004999923706054688e+01
1.652000045776367188e+01,2.588905525207519531e+01,3.359999847412109375e+01,2.734000015258789062e+01,4.217513275146484375e+01,4.954999923706054688e+01
1.698999977111816406e+01,2.605810165405273438e+01,3.395000076293945312e+01,2.862999916076660156e+01,4.233834457397460938e+01,5.027999877929687500e+01
1.654000091552734375e+01,2.515652275085449219e+01,3.279999923706054688e+01,2.734000015258789062e+01,4.042783737182617188e+01,4.959999847412109375e+01
1.675000000000000000e+01,2.643375968933105469e+01,3.409999847412109375e+01,2.805999946594238281e+01,4.150309753417968750e+01,4.929999923706054688e+01
1.682999992370605469e+01,2.688454627990722656e+01,3.443000030517578125e+01,2.805999946594238281e+01,4.196392440795898438e+01,5.093000030517578125e+01
1.681999969482421875e+01,2.709992408752441406e+01,3.415999984741210938e+01,2.800000000000000000e+01,4.280876922607421875e+01,5.259999847412109375e+01
1.677000045776367188e+01,2.673929214477539062e+01,3.361999893188476562e+01,2.829000091552734375e+01,4.223273849487304688e+01,5.163000106811523438e+01
1.684000015258789062e+01,2.643876647949218750e+01,3.331999969482421875e+01,2.754000091552734375e+01,4.197352218627929688e+01,5.177999877929687500e+01
1.731999969482421875e+01,2.712246322631835938e+01,3.381999969482421875e+01,2.846999931335449219e+01,4.300077819824218750e+01,5.215999984741210938e+01
1.744000053405761719e+01,2.734785842895507812e+01,3.454999923706054688e+01,2.878000068664550781e+01,4.391283035278320312e+01,5.197999954223632812e+01
1.735000038146972656e+01,2.738542366027832031e+01,3.434000015258789062e+01,2.925000000000000000e+01,4.362481689453125000e+01,5.338999938964843750e+01
1.769000053405761719e+01,2.728023910522460938e+01,3.415000152587890625e+01,2.915999984741210938e+01,4.309678649902343750e+01,5.234999847412109375e+01
1.754999923706054688e+01,2.688955688476562500e+01,3.409000015258789062e+01,2.878000068664550781e+01,4.333679962158203125e+01,5.175999832153320312e+01
1.725000000000000000e+01,2.646130752563476562e+01,3.329999923706054688e+01,2.800000000000000000e+01,4.269356155395507812e+01,5.179000091552734375e+01
1.705999946594238281e+01,2.622088623046875000e+01,3.295000076293945312e+01,2.582999992370605469e+01,4.306798553466796875e+01,5.147999954223632812e+01
1.742000007629394531e+01,2.616078186035156250e+01,3.293000030517578125e+01,2.593000030517578125e+01,4.282796859741210938e+01,5.133000183105468750e+01
1.753000068664550781e+01,2.611570167541503906e+01,3.290000152587890625e+01,2.671999931335449219e+01,4.354801177978515625e+01,5.309999847412109375e+01
1.704999923706054688e+01,2.575507164001464844e+01,3.238999938964843750e+01,2.675000000000000000e+01,4.221353530883789062e+01,5.225000000000000000e+01
1.707999992370605469e+01,2.610818862915039062e+01,3.283000183105468750e+01,2.760000038146972656e+01,4.350960922241210938e+01,5.258000183105468750e+01
1.750000000000000000e+01,2.632607078552246094e+01,3.274000167846679688e+01,2.744000053405761719e+01,4.416244506835937500e+01,5.129999923706054688e+01
1.767000007629394531e+01,2.696468734741210938e+01,3.315999984741210938e+01,2.768000030517578125e+01,4.427765274047851562e+01,5.191999816894531250e+01
1.771999931335449219e+01,2.678437232971191406e+01,3.320999908447265625e+01,2.760000038146972656e+01,4.334639739990234375e+01,5.036000061035156250e+01
1.830999946594238281e+01,2.709992408752441406e+01,3.372000122070312500e+01,2.779999923706054688e+01,4.386482620239257812e+01,5.033000183105468750e+01
1.829000091552734375e+01,2.701728057861328125e+01,3.379999923706054688e+01,2.725000000000000000e+01,4.384562683105468750e+01,5.041999816894531250e+01
1.835000038146972656e+01,2.666416168212890625e+01,3.352999877929687500e+01,2.737000083923339844e+01,4.397043228149414062e+01,5.025000000000000000e+01
1.846999931335449219e+01,2.673177909851074219e+01,3.383000183105468750e+01,2.711000061035156250e+01,4.321199035644531250e+01,5.009999847412109375e+01
1.795000076293945312e+01,2.674680519104003906e+01,3.404000091552734375e+01,2.672999954223632812e+01,4.349040603637695312e+01,4.893999862670898438e+01
1.792000007629394531e+01,2.701728057861328125e+01,3.370999908447265625e+01,2.685000038146972656e+01,4.307758331298828125e+01,5.040000152587890625e+01
1.805999946594238281e+01,2.628850364685058594e+01,3.297000122070312500e+01,2.677000045776367188e+01,4.224233627319335938e+01,4.965999984741210938e+01
1.764999961853027344e+01,2.612321472167968750e+01,3.259999847412109375e+01,2.635000038146972656e+01,4.195432281494140625e+01,4.970000076293945312e+01
1.792000007629394531e+01,2.666416168212890625e+01,3.297000122070312500e+01,2.737000083923339844e+01,4.281837081909179688e+01,4.900000000000000000e+01
1.748999977111816406e+01,2.619834709167480469e+01,3.256000137329101562e+01,2.682999992370605469e+01,4.205992889404296875e+01,4.854000091552734375e+01
1.729999923706054688e+01,2.596543884277343750e+01,3.240999984741210938e+01,2.668000030517578125e+01,4.170470809936523438e+01,4.945999908447265625e+01
1.701000022888183594e+01,2.531930732727050781e+01,3.189999961853027344e+01,2.589999961853027344e+01,4.070625305175781250e+01,4.743000030517578125e+01
1.694000053405761719e+01,2.524417686462402344e+01,3.175000000000000000e+01,2.600000000000000000e+01,4.176231002807617188e+01,4.759000015258789062e+01
1.661000061035156250e+01,2.497370338439941406e+01,3.185000038146972656e+01,2.587999916076660156e+01,4.134948730468750000e+01,4.795000076293945312e+01
1.663999938964843750e+01,2.468069076538085938e+01,3.144000053405761719e+01,2.527000045776367188e+01,4.027422714233398438e+01,4.640000152587890625e+01
1.648999977111816406e+01,2.486851882934570312e+01,3.150000000000000000e+01,2.468000030517578125e+01,4.014942169189453125e+01,4.772000122070312500e+01
1.648999977111816406e+01,2.554470252990722656e+01,3.231999969482421875e+01,2.552000045776367188e+01,4.134948730468750000e+01,4.675000000000000000e+01
1.709000015258789062e+01,2.659654235839843750e+01,3.356999969482421875e+01,2.648999977111816406e+01,4.249195098876953125e+01,4.740999984741210938e+01
1.720999908447265625e+01,2.612321472167968750e+01,3.359999847412109375e+01,2.629000091552734375e+01,4.209833145141601562e+01,4.745999908447265625e+01
1.720999908447265625e+01,2.599549293518066406e+01,3.352999877929687500e+01,2.584000015258789062e+01,4.117667770385742188e+01,4.781999969482421875e+01
1.705999946594238281e+01,2.574004554748535156e+01,3.302999877929687500e+01,2.609000015258789062e+01,4.099427032470703125e+01,4.831000137329101562e+01
1.721999931335449219e+01,2.610818862915039062e+01,3.315000152587890625e+01,2.623999977111816406e+01,4.190631866455078125e+01,5.018999862670898438e+01
1.730999946594238281e+01,2.682945060729980469e+01,3.408000183105468750e+01,2.679999923706054688e+01,4.262635803222656250e+01,5.025000000000000000e+01
1.726000022888183594e+01,2.736288452148437500e+01,3.472000122070312500e+01,2.650000000000000000e+01,4.319279098510742188e+01,4.970000076293945312e+01
1.743000030517578125e+01,2.786626434326171875e+01,3.508000183105468750e+01,2.614999961853027344e+01,4.425844955444335938e+01,5.000999832153320312e+01
1.754999923706054688e+01,2.779864692687988281e+01,3.500000000000000000e+01,2.554999923706054688e+01,4.387442779541015625e+01,4.900000000000000000e+01
