2.169000053405761719e+01,1.969355392456054688e+01,2.925333213806152344e+01,1.654999923706054688e+01,3.142253875732421875e+01,4.172000122070312500e+01
2.173999977111816406e+01,1.977323913574218750e+01,2.945333290100097656e+01,1.670000076293945312e+01,3.116332435607910156e+01,4.147000122070312500e+01
2.162000083923339844e+01,2.009766960144042969e+01,3.006666564941406250e+01,1.672999954223632812e+01,3.153774452209472656e+01,4.163999938964843750e+01
2.170000076293945312e+01,2.021150588989257812e+01,3.015333366394042969e+01,1.682999992370605469e+01,3.187376403808593750e+01,4.229000091552734375e+01
2.165999984741210938e+01,2.020581436157226562e+01,3.005333328247070312e+01,1.703000068664550781e+01,3.118252563476562500e+01,4.322999954223632812e+01
2.160000038146972656e+01,2.001798629760742188e+01,2.972666549682617188e+01,1.703000068664550781e+01,3.096171379089355469e+01,4.306999969482421875e+01
2.160000038146972656e+01,1.980739021301269531e+01,2.962666511535644531e+01,1.679999923706054688e+01,3.090410995483398438e+01,4.247000122070312500e+01
2.185000038146972656e+01,2.020581436157226562e+01,3.024666595458984375e+01,1.725000000000000000e+01,3.136493682861328125e+01,4.329999923706054688e+01
2.160000038146972656e+01,2.020581436157226562e+01,3.021999931335449219e+01,1.729999923706054688e+01,3.121132659912109375e+01,4.354999923706054688e+01
2.181999969482421875e+01,2.034810829162597656e+01,3.040666580200195312e+01,1.735000038146972656e+01,3.115372467041015625e+01,4.347000122070312500e+01
2.189999961853027344e+01,2.048471069335937500e+01,3.068666648864746094e+01,1.764999961853027344e+01,3.109612083435058594e+01,4.229999923706054688e+01
2.203000068664550781e+01,2.099697113037109375e+01,3.119333267211914062e+01,1.836000061035156250e+01,3.143214035034179688e+01,4.315000152587890625e+01
2.192000007629394531e+01,2.097420310974121094e+01,3.112000083923339844e+01,1.821999931335449219e+01,3.121132659912109375e+01,4.286000061035156250e+01
2.200000000000000000e+01,2.112219047546386719e+01,3.137333297729492188e+01,1.826000022888183594e+01,3.136493682861328125e+01,4.288000106811523438e+01
2.189999961853027344e+01,2.141247177124023438e+01,3.215333175659179688e+01,1.846999931335449219e+01,3.215217971801757812e+01,4.265000152587890625e+01
2.181999969482421875e+01,2.150923156738281250e+01,3.203333282470703125e+01,1.823999977111816406e+01,3.219058227539062500e+01,4.093000030517578125e+01
2.188999938964843750e+01,2.265327835083007812e+01,3.358000183105468750e+01,1.934000015258789062e+01,3.374586868286132812e+01,4.177999877929687500e+01
2.188999938964843750e+01,2.265327835083007812e+01,3.358000183105468750e+01,1.934000015258789062e+01,3.374586868286132812e+01,4.177999877929687500e+01
